artist_id,site
https://www.discogs.com/artist/1019030-Tina-Ivanović,http://www.tina-ivanovic.com/
https://www.discogs.com/artist/1244186-Extra-Nena,http://www.extra-nena.com/
https://www.discogs.com/artist/1372048-Unison-13,http://myspace.com/unison011
https://www.discogs.com/artist/1013097-Velibor-Vučurović,http://www.veliborvucurovic.com/
https://www.discogs.com/artist/1504047-Siniša-Vuco,https://www.facebook.com/sinisa.vuco.hr ; http://shop.crorec.hr/crorec.hr/izvodjac.php?OBJECT_ID=101118 ; https://bs.wikipedia.org/wiki/Sini%C5%A1a_Vuco ; http://www.folk-club.bloger.index.hr/post/sinisa-vuco--biografija/453761.aspx
https://www.discogs.com/artist/1013087-Miloš-Bojanić,http://www.milosbojanic.net/
https://www.discogs.com/artist/1651070-Toše-Proeski,http://en.wikipedia.org/wiki/To%C5%A1e_Proeski#Biography
https://www.discogs.com/artist/2646763-Goga-Sekulić,https://www.facebook.com/sekulicgoga ; https://twitter.com/sekulicgoga ; https://www.youtube.com/user/sekulicgoga ; http://instagram.com/sekulicgoga
https://www.discogs.com/artist/1077351-Aca-Lukas,http://en.wikipedia.org/wiki/Aca_Lukas
https://www.discogs.com/artist/1934605-Dejan-Milićević-2,http://dejanmilicevic.com/ ; https://www.facebook.com/dejan.milicevic.bg ; http://myspace.com/dejanmilicevic ; http://en.wikipedia.org/wiki/Dejan_Mili%C4%87evi%C4%87
https://www.discogs.com/artist/1323045-Mile-Kitić,https://www.facebook.com/milekiticofficial ; https://www.instagram.com/milekiticofficial/ ; https://twitter.com/Mile_Kitic_MK ; http://www.youtube.com/user/KiticMileVIPPER
https://www.discogs.com/artist/954065-Mirko-Šouc,http://www.vesti.rs/Nis/Mirko-Souc-dobitnik-nagrade-za-zivotno-delo-Nisville-festivala.html
https://www.discogs.com/artist/345628-Agata,http://www.grupa-agata.com/ ; http://myspace.com/grupaagata
https://www.discogs.com/artist/504779-Momčilo-Bajagić,http://www.bajaga.com/ ; https://www.facebook.com/bajaga.official.page/ ; https://www.youtube.com/user/BajagaiInstruktori ; https://twitter.com/BajagaOfficial ; https://www.instagram.com/bajagaiinstruktoriofficial/
https://www.discogs.com/artist/1559282-Marijo-Pajić,https://www.instagram.com/marijo_pajic/
https://www.discogs.com/artist/1875820-Andreja-Damnjanović,http://www.andrejadamnjanovic.com/
https://www.discogs.com/artist/473814-Goran-Karan,http://www.gorankaran.hr/ ; http://en.wikipedia.org/wiki/Goran_Karan
https://www.discogs.com/artist/915595-Hanka-Paldum,http://www.hanka-paldum.com/index.php/albumi ; http://www.facebook.com/pages/Hanka-Paldum-No1/149975765073245 ; http://www.youtube.com/HankaPaldumZvanicni ; https://bs.wikipedia.org/wiki/Hanka_Paldum
